source,relation,target,source_label,target_label,resource
path:map03018,KEGG,3313,RNA degradation,HSPA9,https://www.genome.jp/kegg/
path:map03018,KEGG,87178,RNA degradation,PNPT1,https://www.genome.jp/kegg/
path:map03018,KEGG,22894,RNA degradation,DIS3,https://www.genome.jp/kegg/
path:map03018,KEGG,140886,RNA degradation,PABPC5,https://www.genome.jp/kegg/
path:map03018,KEGG,25904,RNA degradation,CNOT10,https://www.genome.jp/kegg/
path:map03018,KEGG,57472,RNA degradation,CNOT6,https://www.genome.jp/kegg/
path:map03018,KEGG,154197,RNA degradation,PNLDC1,https://www.genome.jp/kegg/
path:map03018,KEGG,29883,RNA degradation,CNOT7,https://www.genome.jp/kegg/
path:map03018,KEGG,9337,RNA degradation,CNOT8,https://www.genome.jp/kegg/
path:map03018,KEGG,22803,RNA degradation,XRN2,https://www.genome.jp/kegg/
path:map03018,KEGG,23019,RNA degradation,CNOT1,https://www.genome.jp/kegg/
path:map03018,KEGG,54464,RNA degradation,XRN1,https://www.genome.jp/kegg/
path:map03018,KEGG,4848,RNA degradation,CNOT2,https://www.genome.jp/kegg/
path:map03018,KEGG,4849,RNA degradation,CNOT3,https://www.genome.jp/kegg/
path:map03018,KEGG,4850,RNA degradation,CNOT4,https://www.genome.jp/kegg/
path:map03018,KEGG,5042,RNA degradation,PABPC3,https://www.genome.jp/kegg/
path:map03018,KEGG,8761,RNA degradation,PABPC4,https://www.genome.jp/kegg/
path:map03018,KEGG,26986,RNA degradation,PABPC1,https://www.genome.jp/kegg/
path:map03018,KEGG,196513,RNA degradation,DCP1B,https://www.genome.jp/kegg/
path:map03018,KEGG,9125,RNA degradation,CNOT9,https://www.genome.jp/kegg/
path:map03018,KEGG,55802,RNA degradation,DCP1A,https://www.genome.jp/kegg/
path:map03018,KEGG,10200,RNA degradation,MPHOSPH6,https://www.genome.jp/kegg/
path:map03018,KEGG,54766,RNA degradation,BTG4,https://www.genome.jp/kegg/
path:map03018,KEGG,84186,RNA degradation,ZCCHC7,https://www.genome.jp/kegg/
path:map03018,KEGG,10950,RNA degradation,BTG3,https://www.genome.jp/kegg/
path:map03018,KEGG,7832,RNA degradation,BTG2,https://www.genome.jp/kegg/
path:map03018,KEGG,694,RNA degradation,BTG1,https://www.genome.jp/kegg/
path:map03018,KEGG,5073,RNA degradation,PARN,https://www.genome.jp/kegg/
path:map03018,KEGG,11044,RNA degradation,TENT4A,https://www.genome.jp/kegg/
path:map03018,KEGG,64282,RNA degradation,TENT4B,https://www.genome.jp/kegg/
path:map03018,KEGG,10766,RNA degradation,TOB2,https://www.genome.jp/kegg/
path:map03018,KEGG,10140,RNA degradation,TOB1,https://www.genome.jp/kegg/
path:map03018,KEGG,11340,RNA degradation,EXOSC8,https://www.genome.jp/kegg/
path:map03018,KEGG,23016,RNA degradation,EXOSC7,https://www.genome.jp/kegg/
path:map03018,KEGG,5394,RNA degradation,EXOSC10,https://www.genome.jp/kegg/
path:map03018,KEGG,118460,RNA degradation,EXOSC6,https://www.genome.jp/kegg/
path:map03018,KEGG,56915,RNA degradation,EXOSC5,https://www.genome.jp/kegg/
path:map03018,KEGG,170506,RNA degradation,DHX36,https://www.genome.jp/kegg/
path:map03018,KEGG,5393,RNA degradation,EXOSC9,https://www.genome.jp/kegg/
path:map03018,KEGG,340529,RNA degradation,PABPC1L2A,https://www.genome.jp/kegg/
path:map03018,KEGG,645974,RNA degradation,PABPC1L2B,https://www.genome.jp/kegg/
path:map03018,KEGG,54512,RNA degradation,EXOSC4,https://www.genome.jp/kegg/
path:map03018,KEGG,51010,RNA degradation,EXOSC3,https://www.genome.jp/kegg/
path:map03018,KEGG,23404,RNA degradation,EXOSC2,https://www.genome.jp/kegg/
path:map03018,KEGG,51013,RNA degradation,EXOSC1,https://www.genome.jp/kegg/
path:map03018,KEGG,246175,RNA degradation,CNOT6L,https://www.genome.jp/kegg/
path:map03018,KEGG,9652,RNA degradation,TTC37,https://www.genome.jp/kegg/
path:map03018,KEGG,219988,RNA degradation,PATL1,https://www.genome.jp/kegg/
path:map03018,KEGG,57819,RNA degradation,LSM2,https://www.genome.jp/kegg/
path:map03018,KEGG,27257,RNA degradation,LSM1,https://www.genome.jp/kegg/
path:map03018,KEGG,11157,RNA degradation,LSM6,https://www.genome.jp/kegg/
path:map03018,KEGG,23658,RNA degradation,LSM5,https://www.genome.jp/kegg/
path:map03018,KEGG,25804,RNA degradation,LSM4,https://www.genome.jp/kegg/
path:map03018,KEGG,27258,RNA degradation,LSM3,https://www.genome.jp/kegg/
path:map03018,KEGG,255967,RNA degradation,PAN3,https://www.genome.jp/kegg/
path:map03018,KEGG,9924,RNA degradation,PAN2,https://www.genome.jp/kegg/
path:map03018,KEGG,5213,RNA degradation,PFKM,https://www.genome.jp/kegg/
path:map03018,KEGG,51691,RNA degradation,LSM8,https://www.genome.jp/kegg/
path:map03018,KEGG,5211,RNA degradation,PFKL,https://www.genome.jp/kegg/
path:map03018,KEGG,51690,RNA degradation,LSM7,https://www.genome.jp/kegg/
path:map03018,KEGG,10438,RNA degradation,C1D,https://www.genome.jp/kegg/
path:map03018,KEGG,80349,RNA degradation,WDR61,https://www.genome.jp/kegg/
path:map03018,KEGG,80336,RNA degradation,PABPC1L,https://www.genome.jp/kegg/
path:map03018,KEGG,6499,RNA degradation,SKIV2L,https://www.genome.jp/kegg/
path:map03018,KEGG,5214,RNA degradation,PFKP,https://www.genome.jp/kegg/
path:map03018,KEGG,167227,RNA degradation,DCP2,https://www.genome.jp/kegg/
path:map03018,KEGG,1656,RNA degradation,DDX6,https://www.genome.jp/kegg/
path:map03018,KEGG,115752,RNA degradation,DIS3L,https://www.genome.jp/kegg/
path:map03018,KEGG,2023,RNA degradation,ENO1,https://www.genome.jp/kegg/
path:map03018,KEGG,2026,RNA degradation,ENO2,https://www.genome.jp/kegg/
path:map03018,KEGG,3329,RNA degradation,HSPD1,https://www.genome.jp/kegg/
path:map03018,KEGG,2027,RNA degradation,ENO3,https://www.genome.jp/kegg/
path:map03018,KEGG,387712,RNA degradation,ENO4,https://www.genome.jp/kegg/
path:map03018,KEGG,80153,RNA degradation,EDC3,https://www.genome.jp/kegg/
path:map03018,KEGG,23644,RNA degradation,EDC4,https://www.genome.jp/kegg/
path:map03018,KEGG,23517,RNA degradation,MTREX,https://www.genome.jp/kegg/
path:map03018,KEGG,131870,RNA degradation,NUDT16,https://www.genome.jp/kegg/
path:map03018,KEGG,28960,RNA degradation,DCPS,https://www.genome.jp/kegg/
path:map03018,KEGG,132430,RNA degradation,PABPC4L,https://www.genome.jp/kegg/
path:map03020,KEGG,246721,RNA polymerase,POLR2J2,https://www.genome.jp/kegg/
path:map03020,KEGG,548644,RNA polymerase,POLR2J3,https://www.genome.jp/kegg/
path:map03020,KEGG,84265,RNA polymerase,POLR3GL,https://www.genome.jp/kegg/
path:map03020,KEGG,11128,RNA polymerase,POLR3A,https://www.genome.jp/kegg/
path:map03020,KEGG,55703,RNA polymerase,POLR3B,https://www.genome.jp/kegg/
path:map03020,KEGG,10623,RNA polymerase,POLR3C,https://www.genome.jp/kegg/
path:map03020,KEGG,25885,RNA polymerase,POLR1A,https://www.genome.jp/kegg/
path:map03020,KEGG,661,RNA polymerase,POLR3D,https://www.genome.jp/kegg/
path:map03020,KEGG,84172,RNA polymerase,POLR1B,https://www.genome.jp/kegg/
path:map03020,KEGG,55718,RNA polymerase,POLR3E,https://www.genome.jp/kegg/
path:map03020,KEGG,9533,RNA polymerase,POLR1C,https://www.genome.jp/kegg/
path:map03020,KEGG,10621,RNA polymerase,POLR3F,https://www.genome.jp/kegg/
path:map03020,KEGG,51082,RNA polymerase,POLR1D,https://www.genome.jp/kegg/
path:map03020,KEGG,64425,RNA polymerase,POLR1E,https://www.genome.jp/kegg/
path:map03020,KEGG,10622,RNA polymerase,POLR3G,https://www.genome.jp/kegg/
path:map03020,KEGG,171568,RNA polymerase,POLR3H,https://www.genome.jp/kegg/
path:map03020,KEGG,221830,RNA polymerase,POLR1F,https://www.genome.jp/kegg/
path:map03020,KEGG,30834,RNA polymerase,POLR1H,https://www.genome.jp/kegg/
path:map03020,KEGG,51728,RNA polymerase,POLR3K,https://www.genome.jp/kegg/
path:map03020,KEGG,5430,RNA polymerase,POLR2A,https://www.genome.jp/kegg/
path:map03020,KEGG,5431,RNA polymerase,POLR2B,https://www.genome.jp/kegg/
path:map03020,KEGG,5432,RNA polymerase,POLR2C,https://www.genome.jp/kegg/
path:map03020,KEGG,5433,RNA polymerase,POLR2D,https://www.genome.jp/kegg/
path:map03020,KEGG,5434,RNA polymerase,POLR2E,https://www.genome.jp/kegg/
path:map03020,KEGG,5435,RNA polymerase,POLR2F,https://www.genome.jp/kegg/
path:map03020,KEGG,5436,RNA polymerase,POLR2G,https://www.genome.jp/kegg/
path:map03020,KEGG,5437,RNA polymerase,POLR2H,https://www.genome.jp/kegg/
path:map03020,KEGG,5438,RNA polymerase,POLR2I,https://www.genome.jp/kegg/
path:map03020,KEGG,5439,RNA polymerase,POLR2J,https://www.genome.jp/kegg/
path:map03020,KEGG,5440,RNA polymerase,POLR2K,https://www.genome.jp/kegg/
path:map03020,KEGG,5441,RNA polymerase,POLR2L,https://www.genome.jp/kegg/
RNA transport,KEGG,7329,RNA transport,UBE2I,https://www.genome.jp/kegg/
RNA transport,KEGG,9086,RNA transport,EIF1AY,https://www.genome.jp/kegg/
RNA transport,KEGG,1964,RNA transport,EIF1AX,https://www.genome.jp/kegg/
RNA transport,KEGG,8021,RNA transport,NUP214,https://www.genome.jp/kegg/
RNA transport,KEGG,10189,RNA transport,ALYREF,https://www.genome.jp/kegg/
RNA transport,KEGG,65109,RNA transport,UPF3B,https://www.genome.jp/kegg/
RNA transport,KEGG,23225,RNA transport,NUP210,https://www.genome.jp/kegg/
RNA transport,KEGG,65110,RNA transport,UPF3A,https://www.genome.jp/kegg/
RNA transport,KEGG,10250,RNA transport,SRRM1,https://www.genome.jp/kegg/
RNA transport,KEGG,138716,RNA transport,RPP25L,https://www.genome.jp/kegg/
RNA transport,KEGG,1917,RNA transport,EEF1A2,https://www.genome.jp/kegg/
RNA transport,KEGG,9688,RNA transport,NUP93,https://www.genome.jp/kegg/
RNA transport,KEGG,1915,RNA transport,EEF1A1,https://www.genome.jp/kegg/
RNA transport,KEGG,91181,RNA transport,NUP210L,https://www.genome.jp/kegg/
RNA transport,KEGG,7919,RNA transport,DDX39B,https://www.genome.jp/kegg/
RNA transport,KEGG,4928,RNA transport,NUP98,https://www.genome.jp/kegg/
RNA transport,KEGG,1207,RNA transport,CLNS1A,https://www.genome.jp/kegg/
RNA transport,KEGG,26863,RNA transport,RNVU1-18,https://www.genome.jp/kegg/
RNA transport,KEGG,26831,RNA transport,RNU5A-1,https://www.genome.jp/kegg/
RNA transport,KEGG,79897,RNA transport,RPP21,https://www.genome.jp/kegg/
RNA transport,KEGG,10940,RNA transport,POP1,https://www.genome.jp/kegg/
RNA transport,KEGG,10289,RNA transport,EIF1B,https://www.genome.jp/kegg/
RNA transport,KEGG,23435,RNA transport,TARDBP,https://www.genome.jp/kegg/
RNA transport,KEGG,54913,RNA transport,RPP25,https://www.genome.jp/kegg/
RNA transport,KEGG,5901,RNA transport,RAN,https://www.genome.jp/kegg/
RNA transport,KEGG,26827,RNA transport,RNU6-1,https://www.genome.jp/kegg/
RNA transport,KEGG,23165,RNA transport,NUP205,https://www.genome.jp/kegg/
RNA transport,KEGG,26999,RNA transport,CYFIP2,https://www.genome.jp/kegg/
RNA transport,KEGG,6060,RNA transport,RNU1-4,https://www.genome.jp/kegg/
RNA transport,KEGG,23191,RNA transport,CYFIP1,https://www.genome.jp/kegg/
RNA transport,KEGG,26869,RNA transport,RNU1-3,https://www.genome.jp/kegg/
RNA transport,KEGG,26870,RNA transport,RNU1-2,https://www.genome.jp/kegg/
RNA transport,KEGG,26871,RNA transport,RNU1-1,https://www.genome.jp/kegg/
RNA transport,KEGG,8487,RNA transport,GEMIN2,https://www.genome.jp/kegg/
RNA transport,KEGG,50628,RNA transport,GEMIN4,https://www.genome.jp/kegg/
RNA transport,KEGG,101954271,RNA transport,RNU6-9,https://www.genome.jp/kegg/
RNA transport,KEGG,22794,RNA transport,CASC3,https://www.genome.jp/kegg/
RNA transport,KEGG,23279,RNA transport,NUP160,https://www.genome.jp/kegg/
RNA transport,KEGG,5411,RNA transport,PNN,https://www.genome.jp/kegg/
RNA transport,KEGG,4116,RNA transport,MAGOH,https://www.genome.jp/kegg/
RNA transport,KEGG,10482,RNA transport,NXF1,https://www.genome.jp/kegg/
RNA transport,KEGG,56001,RNA transport,NXF2,https://www.genome.jp/kegg/
RNA transport,KEGG,56000,RNA transport,NXF3,https://www.genome.jp/kegg/
RNA transport,KEGG,79902,RNA transport,NUP85,https://www.genome.jp/kegg/
RNA transport,KEGG,96764,RNA transport,TGS1,https://www.genome.jp/kegg/
RNA transport,KEGG,10284,RNA transport,SAP18,https://www.genome.jp/kegg/
RNA transport,KEGG,340529,RNA transport,PABPC1L2A,https://www.genome.jp/kegg/
RNA transport,KEGG,4927,RNA transport,NUP88,https://www.genome.jp/kegg/
RNA transport,KEGG,645974,RNA transport,PABPC1L2B,https://www.genome.jp/kegg/
RNA transport,KEGG,8480,RNA transport,RAE1,https://www.genome.jp/kegg/
RNA transport,KEGG,55998,RNA transport,NXF5,https://www.genome.jp/kegg/
RNA transport,KEGG,11102,RNA transport,RPP14,https://www.genome.jp/kegg/
RNA transport,KEGG,101954268,RNA transport,RNVU1-20,https://www.genome.jp/kegg/
RNA transport,KEGG,10073,RNA transport,SNUPN,https://www.genome.jp/kegg/
RNA transport,KEGG,8893,RNA transport,EIF2B5,https://www.genome.jp/kegg/
RNA transport,KEGG,8890,RNA transport,EIF2B4,https://www.genome.jp/kegg/
RNA transport,KEGG,8891,RNA transport,EIF2B3,https://www.genome.jp/kegg/
RNA transport,KEGG,10799,RNA transport,RPP40,https://www.genome.jp/kegg/
RNA transport,KEGG,9972,RNA transport,NUP153,https://www.genome.jp/kegg/
RNA transport,KEGG,84305,RNA transport,PYM1,https://www.genome.jp/kegg/
RNA transport,KEGG,9631,RNA transport,NUP155,https://www.genome.jp/kegg/
RNA transport,KEGG,1968,RNA transport,EIF2S3,https://www.genome.jp/kegg/
RNA transport,KEGG,8894,RNA transport,EIF2S2,https://www.genome.jp/kegg/
RNA transport,KEGG,10209,RNA transport,EIF1,https://www.genome.jp/kegg/
RNA transport,KEGG,1965,RNA transport,EIF2S1,https://www.genome.jp/kegg/
RNA transport,KEGG,253314,RNA transport,EIF4E1B,https://www.genome.jp/kegg/
RNA transport,KEGG,1983,RNA transport,EIF5,https://www.genome.jp/kegg/
RNA transport,KEGG,25929,RNA transport,GEMIN5,https://www.genome.jp/kegg/
RNA transport,KEGG,1981,RNA transport,EIF4G1,https://www.genome.jp/kegg/
RNA transport,KEGG,10921,RNA transport,RNPS1,https://www.genome.jp/kegg/
RNA transport,KEGG,79833,RNA transport,GEMIN6,https://www.genome.jp/kegg/
RNA transport,KEGG,79760,RNA transport,GEMIN7,https://www.genome.jp/kegg/
RNA transport,KEGG,54960,RNA transport,GEMIN8,https://www.genome.jp/kegg/
RNA transport,KEGG,8672,RNA transport,EIF4G3,https://www.genome.jp/kegg/
RNA transport,KEGG,1982,RNA transport,EIF4G2,https://www.genome.jp/kegg/
RNA transport,KEGG,728343,RNA transport,NXF2B,https://www.genome.jp/kegg/
RNA transport,KEGG,10248,RNA transport,POP7,https://www.genome.jp/kegg/
RNA transport,KEGG,101954264,RNA transport,RNVU1-4,https://www.genome.jp/kegg/
RNA transport,KEGG,9883,RNA transport,POM121,https://www.genome.jp/kegg/
RNA transport,KEGG,780852,RNA transport,SNORD3B-2,https://www.genome.jp/kegg/
RNA transport,KEGG,6066,RNA transport,RNU2-1,https://www.genome.jp/kegg/
RNA transport,KEGG,26851,RNA transport,SNORD3B-1,https://www.genome.jp/kegg/
RNA transport,KEGG,26864,RNA transport,RNVU1-7,https://www.genome.jp/kegg/
RNA transport,KEGG,2332,RNA transport,FMR1,https://www.genome.jp/kegg/
RNA transport,KEGG,101954273,RNA transport,RNVU1-1,https://www.genome.jp/kegg/
RNA transport,KEGG,51367,RNA transport,POP5,https://www.genome.jp/kegg/
RNA transport,KEGG,10775,RNA transport,POP4,https://www.genome.jp/kegg/
RNA transport,KEGG,1978,RNA transport,EIF4EBP1,https://www.genome.jp/kegg/
RNA transport,KEGG,10556,RNA transport,RPP30,https://www.genome.jp/kegg/
RNA transport,KEGG,51808,RNA transport,PHAX,https://www.genome.jp/kegg/
RNA transport,KEGG,8086,RNA transport,AAAS,https://www.genome.jp/kegg/
RNA transport,KEGG,2733,RNA transport,GLE1,https://www.genome.jp/kegg/
RNA transport,KEGG,7175,RNA transport,TPR,https://www.genome.jp/kegg/
RNA transport,KEGG,100101267,RNA transport,POM121C,https://www.genome.jp/kegg/
RNA transport,KEGG,23636,RNA transport,NUP62,https://www.genome.jp/kegg/
RNA transport,KEGG,1979,RNA transport,EIF4EBP2,https://www.genome.jp/kegg/
RNA transport,KEGG,8637,RNA transport,EIF4EBP3,https://www.genome.jp/kegg/
RNA transport,KEGG,728689,RNA transport,EIF3CL,https://www.genome.jp/kegg/
RNA transport,KEGG,8892,RNA transport,EIF2B2,https://www.genome.jp/kegg/
RNA transport,KEGG,1967,RNA transport,EIF2B1,https://www.genome.jp/kegg/
RNA transport,KEGG,10557,RNA transport,RPP38,https://www.genome.jp/kegg/
RNA transport,KEGG,132430,RNA transport,PABPC4L,https://www.genome.jp/kegg/
RNA transport,KEGG,9669,RNA transport,EIF5B,https://www.genome.jp/kegg/
RNA transport,KEGG,26019,RNA transport,UPF2,https://www.genome.jp/kegg/
RNA transport,KEGG,2521,RNA transport,FUS,https://www.genome.jp/kegg/
RNA transport,KEGG,5976,RNA transport,UPF1,https://www.genome.jp/kegg/
RNA transport,KEGG,6396,RNA transport,SEC13,https://www.genome.jp/kegg/
RNA transport,KEGG,22916,RNA transport,NCBP2,https://www.genome.jp/kegg/
RNA transport,KEGG,140886,RNA transport,PABPC5,https://www.genome.jp/kegg/
RNA transport,KEGG,4686,RNA transport,NCBP1,https://www.genome.jp/kegg/
RNA transport,KEGG,60528,RNA transport,ELAC2,https://www.genome.jp/kegg/
RNA transport,KEGG,55706,RNA transport,NDC1,https://www.genome.jp/kegg/
RNA transport,KEGG,55520,RNA transport,ELAC1,https://www.genome.jp/kegg/
RNA transport,KEGG,55746,RNA transport,NUP133,https://www.genome.jp/kegg/
RNA transport,KEGG,55110,RNA transport,MAGOHB,https://www.genome.jp/kegg/
RNA transport,KEGG,59343,RNA transport,SENP2,https://www.genome.jp/kegg/
RNA transport,KEGG,55308,RNA transport,DDX19A,https://www.genome.jp/kegg/
RNA transport,KEGG,11269,RNA transport,DDX19B,https://www.genome.jp/kegg/
RNA transport,KEGG,10762,RNA transport,NUP50,https://www.genome.jp/kegg/
RNA transport,KEGG,53371,RNA transport,NUP54,https://www.genome.jp/kegg/
RNA transport,KEGG,392517,RNA transport,NCBP2L,https://www.genome.jp/kegg/
RNA transport,KEGG,5042,RNA transport,PABPC3,https://www.genome.jp/kegg/
RNA transport,KEGG,8761,RNA transport,PABPC4,https://www.genome.jp/kegg/
RNA transport,KEGG,9818,RNA transport,NUP58,https://www.genome.jp/kegg/
RNA transport,KEGG,26986,RNA transport,PABPC1,https://www.genome.jp/kegg/
RNA transport,KEGG,9470,RNA transport,EIF4E2,https://www.genome.jp/kegg/
RNA transport,KEGG,1975,RNA transport,EIF4B,https://www.genome.jp/kegg/
RNA transport,KEGG,81929,RNA transport,SEH1L,https://www.genome.jp/kegg/
RNA transport,KEGG,11171,RNA transport,STRAP,https://www.genome.jp/kegg/
RNA transport,KEGG,9939,RNA transport,RBM8A,https://www.genome.jp/kegg/
RNA transport,KEGG,51068,RNA transport,NMD3,https://www.genome.jp/kegg/
RNA transport,KEGG,109617015,RNA transport,SNORD3E,https://www.genome.jp/kegg/
RNA transport,KEGG,780853,RNA transport,SNORD3C,https://www.genome.jp/kegg/
RNA transport,KEGG,780851,RNA transport,SNORD3A,https://www.genome.jp/kegg/
RNA transport,KEGG,9513,RNA transport,FXR2,https://www.genome.jp/kegg/
RNA transport,KEGG,8087,RNA transport,FXR1,https://www.genome.jp/kegg/
RNA transport,KEGG,11097,RNA transport,NUP42,https://www.genome.jp/kegg/
RNA transport,KEGG,348995,RNA transport,NUP43,https://www.genome.jp/kegg/
RNA transport,KEGG,6606,RNA transport,SMN1,https://www.genome.jp/kegg/
RNA transport,KEGG,6607,RNA transport,SMN2,https://www.genome.jp/kegg/
RNA transport,KEGG,1977,RNA transport,EIF4E,https://www.genome.jp/kegg/
RNA transport,KEGG,5903,RNA transport,RANBP2,https://www.genome.jp/kegg/
RNA transport,KEGG,8661,RNA transport,EIF3A,https://www.genome.jp/kegg/
RNA transport,KEGG,10419,RNA transport,PRMT5,https://www.genome.jp/kegg/
RNA transport,KEGG,57187,RNA transport,THOC2,https://www.genome.jp/kegg/
RNA transport,KEGG,9984,RNA transport,THOC1,https://www.genome.jp/kegg/
RNA transport,KEGG,51095,RNA transport,TRNT1,https://www.genome.jp/kegg/
RNA transport,KEGG,84321,RNA transport,THOC3,https://www.genome.jp/kegg/
RNA transport,KEGG,79228,RNA transport,THOC6,https://www.genome.jp/kegg/
RNA transport,KEGG,8563,RNA transport,THOC5,https://www.genome.jp/kegg/
RNA transport,KEGG,80145,RNA transport,THOC7,https://www.genome.jp/kegg/
RNA transport,KEGG,5905,RNA transport,RANGAP1,https://www.genome.jp/kegg/
RNA transport,KEGG,3837,RNA transport,KPNB1,https://www.genome.jp/kegg/
RNA transport,KEGG,11260,RNA transport,XPOT,https://www.genome.jp/kegg/
RNA transport,KEGG,8669,RNA transport,EIF3J,https://www.genome.jp/kegg/
RNA transport,KEGG,129401,RNA transport,NUP35,https://www.genome.jp/kegg/
RNA transport,KEGG,8667,RNA transport,EIF3H,https://www.genome.jp/kegg/
RNA transport,KEGG,8668,RNA transport,EIF3I,https://www.genome.jp/kegg/
RNA transport,KEGG,80336,RNA transport,PABPC1L,https://www.genome.jp/kegg/
RNA transport,KEGG,8665,RNA transport,EIF3F,https://www.genome.jp/kegg/
RNA transport,KEGG,22985,RNA transport,ACIN1,https://www.genome.jp/kegg/
RNA transport,KEGG,10460,RNA transport,TACC3,https://www.genome.jp/kegg/
RNA transport,KEGG,8666,RNA transport,EIF3G,https://www.genome.jp/kegg/
RNA transport,KEGG,8664,RNA transport,EIF3D,https://www.genome.jp/kegg/
RNA transport,KEGG,3646,RNA transport,EIF3E,https://www.genome.jp/kegg/
RNA transport,KEGG,8662,RNA transport,EIF3B,https://www.genome.jp/kegg/
RNA transport,KEGG,79023,RNA transport,NUP37,https://www.genome.jp/kegg/
RNA transport,KEGG,94026,RNA transport,POM121L2,https://www.genome.jp/kegg/
RNA transport,KEGG,8663,RNA transport,EIF3C,https://www.genome.jp/kegg/
RNA transport,KEGG,9775,RNA transport,EIF4A3,https://www.genome.jp/kegg/
RNA transport,KEGG,26834,RNA transport,RNU4-2,https://www.genome.jp/kegg/
RNA transport,KEGG,1974,RNA transport,EIF4A2,https://www.genome.jp/kegg/
RNA transport,KEGG,26835,RNA transport,RNU4-1,https://www.genome.jp/kegg/
RNA transport,KEGG,29107,RNA transport,NXT1,https://www.genome.jp/kegg/
RNA transport,KEGG,57122,RNA transport,NUP107,https://www.genome.jp/kegg/
RNA transport,KEGG,1973,RNA transport,EIF4A1,https://www.genome.jp/kegg/
RNA transport,KEGG,55916,RNA transport,NXT2,https://www.genome.jp/kegg/
RNA transport,KEGG,23511,RNA transport,NUP188,https://www.genome.jp/kegg/
RNA transport,KEGG,11218,RNA transport,DDX20,https://www.genome.jp/kegg/
RNA transport,KEGG,7514,RNA transport,XPO1,https://www.genome.jp/kegg/
RNA transport,KEGG,6613,RNA transport,SUMO2,https://www.genome.jp/kegg/
RNA transport,KEGG,57510,RNA transport,XPO5,https://www.genome.jp/kegg/
RNA transport,KEGG,7341,RNA transport,SUMO1,https://www.genome.jp/kegg/
RNA transport,KEGG,387082,RNA transport,SUMO4,https://www.genome.jp/kegg/
RNA transport,KEGG,6612,RNA transport,SUMO3,https://www.genome.jp/kegg/
RNA transport,KEGG,10605,RNA transport,PAIP1,https://www.genome.jp/kegg/
path:map04015,KEGG,1950,Rap1 signaling pathway,EGF,https://www.genome.jp/kegg/
path:map04015,KEGG,5603,Rap1 signaling pathway,MAPK13,https://www.genome.jp/kegg/
path:map04015,KEGG,1432,Rap1 signaling pathway,MAPK14,https://www.genome.jp/kegg/
path:map04015,KEGG,5600,Rap1 signaling pathway,MAPK11,https://www.genome.jp/kegg/
path:map04015,KEGG,6300,Rap1 signaling pathway,MAPK12,https://www.genome.jp/kegg/
path:map04015,KEGG,7010,Rap1 signaling pathway,TEK,https://www.genome.jp/kegg/
path:map04015,KEGG,1969,Rap1 signaling pathway,EPHA2,https://www.genome.jp/kegg/
path:map04015,KEGG,5217,Rap1 signaling pathway,PFN2,https://www.genome.jp/kegg/
path:map04015,KEGG,83660,Rap1 signaling pathway,TLN2,https://www.genome.jp/kegg/
path:map04015,KEGG,805,Rap1 signaling pathway,CALM2,https://www.genome.jp/kegg/
path:map04015,KEGG,7094,Rap1 signaling pathway,TLN1,https://www.genome.jp/kegg/
path:map04015,KEGG,808,Rap1 signaling pathway,CALM3,https://www.genome.jp/kegg/
path:map04015,KEGG,8631,Rap1 signaling pathway,SKAP1,https://www.genome.jp/kegg/
path:map04015,KEGG,5216,Rap1 signaling pathway,PFN1,https://www.genome.jp/kegg/
path:map04015,KEGG,375189,Rap1 signaling pathway,PFN4,https://www.genome.jp/kegg/
path:map04015,KEGG,801,Rap1 signaling pathway,CALM1,https://www.genome.jp/kegg/
path:map04015,KEGG,345456,Rap1 signaling pathway,PFN3,https://www.genome.jp/kegg/
path:map04015,KEGG,5899,Rap1 signaling pathway,RALB,https://www.genome.jp/kegg/
path:map04015,KEGG,107,Rap1 signaling pathway,ADCY1,https://www.genome.jp/kegg/
path:map04015,KEGG,163688,Rap1 signaling pathway,CALML6,https://www.genome.jp/kegg/
path:map04015,KEGG,5898,Rap1 signaling pathway,RALA,https://www.genome.jp/kegg/
path:map04015,KEGG,111,Rap1 signaling pathway,ADCY5,https://www.genome.jp/kegg/
path:map04015,KEGG,810,Rap1 signaling pathway,CALML3,https://www.genome.jp/kegg/
path:map04015,KEGG,196883,Rap1 signaling pathway,ADCY4,https://www.genome.jp/kegg/
path:map04015,KEGG,91860,Rap1 signaling pathway,CALML4,https://www.genome.jp/kegg/
path:map04015,KEGG,109,Rap1 signaling pathway,ADCY3,https://www.genome.jp/kegg/
path:map04015,KEGG,108,Rap1 signaling pathway,ADCY2,https://www.genome.jp/kegg/
path:map04015,KEGG,51806,Rap1 signaling pathway,CALML5,https://www.genome.jp/kegg/
path:map04015,KEGG,115,Rap1 signaling pathway,ADCY9,https://www.genome.jp/kegg/
path:map04015,KEGG,114,Rap1 signaling pathway,ADCY8,https://www.genome.jp/kegg/
path:map04015,KEGG,113,Rap1 signaling pathway,ADCY7,https://www.genome.jp/kegg/
path:map04015,KEGG,84552,Rap1 signaling pathway,PARD6G,https://www.genome.jp/kegg/
path:map04015,KEGG,112,Rap1 signaling pathway,ADCY6,https://www.genome.jp/kegg/
path:map04015,KEGG,50855,Rap1 signaling pathway,PARD6A,https://www.genome.jp/kegg/
path:map04015,KEGG,1399,Rap1 signaling pathway,CRKL,https://www.genome.jp/kegg/
path:map04015,KEGG,60,Rap1 signaling pathway,ACTB,https://www.genome.jp/kegg/
path:map04015,KEGG,84612,Rap1 signaling pathway,PARD6B,https://www.genome.jp/kegg/
